match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,first_seen_at_utc,last_seen_at_utc,source_snapshot_id,source,data_quality,content_hash
296266,35106,Tournament A16. League 1000-1100,1000-1100,2026-07-09T21:30:09.735000+00:00,2026-07-09T15:30:09.735000-06:00,2026-07-09T23:30:09.735000+02:00,3,COMPLETED,1705,Michal Cabis,1193,Jan Dzida,3,2,1705,Michal Cabis,,2026-07-09T21:54:17.978000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,8d031349d0e34a390ef8df0dbed80a43528f9e52ae3177d7d830a0d1365cf998
296318,35112,Tournament A18. League 550-600,550-600,2026-07-09T21:30:11.112000+00:00,2026-07-09T15:30:11.112000-06:00,2026-07-09T23:30:11.112000+02:00,3,COMPLETED,1805,Ivo Taichman,1858,Patrik Hanel,3,1,1805,Ivo Taichman,,2026-07-09T21:47:46.328000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,3c2deab97eb73187397dae2bdd2bf518a376db9b1a5eea1ba2eeabbdb7849306
296198,35098,Tournament A14. League 500-550,500-550,2026-07-09T21:30:25.011000+00:00,2026-07-09T15:30:25.011000-06:00,2026-07-09T23:30:25.011000+02:00,3,COMPLETED,1254,Jiri Moravek,866,Vaclav Dolezal,3,0,1254,Jiri Moravek,,2026-07-09T21:45:25.232000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,06dfaba3c45dd8b202336834803358f8802bdebd5982da8d2dcb34f6095a2729
296155,35094,Tournament A12. League 800-900,800-900,2026-07-09T22:00:17.851000+00:00,2026-07-09T16:00:17.851000-06:00,2026-07-10T00:00:17.851000+02:00,3,COMPLETED,747,Milan Klement,714,Jiri Louda,3,1,747,Milan Klement,,2026-07-09T22:22:33.804000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,dfa899777b112c85fba5cb85393eb9c6729f262ddcafec2edba1202e5228b029
296199,35099,Tournament A14. League 900-1000,900-1000,2026-07-09T22:00:20.709000+00:00,2026-07-09T16:00:20.709000-06:00,2026-07-10T00:00:20.709000+02:00,3,COMPLETED,684,Martin Huk,1324,Ondrej Svacha,3,2,684,Martin Huk,,2026-07-09T22:18:22.939000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,f58fa9dce5cce9932b2b02f864292114f214dbce7437998fc3b85dc1d3bbda5b
296291,35110,Tournament A17. League 400-450,400-450,2026-07-09T22:00:27.235000+00:00,2026-07-09T16:00:27.235000-06:00,2026-07-10T00:00:27.235000+02:00,3,COMPLETED,1557,Miroslav Vaclavik,901,Ludek Madle,3,2,1557,Miroslav Vaclavik,,2026-07-09T22:21:57.674000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,11786ca98de028da7d2fb5e7b7259cbcb2298df6435cab6707d9650f27ff1d34
296156,35094,Tournament A12. League 800-900,800-900,2026-07-09T22:30:09.019000+00:00,2026-07-09T16:30:09.019000-06:00,2026-07-10T00:30:09.019000+02:00,3,COMPLETED,787,Tomek Batog,809,Michal Regner,2,3,809,Michal Regner,,2026-07-09T22:54:50.135000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,deca5d9d6f7146ae72308f258ab54ae09b6c14b7507b0819e427d1c5b8a8ff3b
296292,35110,Tournament A17. League 400-450,400-450,2026-07-09T22:30:13.553000+00:00,2026-07-09T16:30:13.553000-06:00,2026-07-10T00:30:13.553000+02:00,3,COMPLETED,1224,Stanislav Mazanek,1248,David Mutl,3,1,1224,Stanislav Mazanek,,2026-07-09T22:45:25.646000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,bd4b5786db110b234f2142cd82e36d6c9fb6b4a2b62d141efa1afb41ab7e68c0
296200,35099,Tournament A14. League 900-1000,900-1000,2026-07-09T22:30:18.474000+00:00,2026-07-09T16:30:18.474000-06:00,2026-07-10T00:30:18.474000+02:00,3,COMPLETED,1665,Michal Hampl,1128,Radim Urbaniec,3,2,1665,Michal Hampl,,2026-07-09T22:54:33.546000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,81229bf8c280e1bad22c14300b5159d5792de77c698fd290ca6d74da7f306b1d
296201,35099,Tournament A14. League 900-1000,900-1000,2026-07-09T23:00:06.386000+00:00,2026-07-09T17:00:06.386000-06:00,2026-07-10T01:00:06.386000+02:00,3,COMPLETED,1324,Ondrej Svacha,879,Jiri Ruzicka,3,1,1324,Ondrej Svacha,,2026-07-09T23:17:17.532000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,c91164505e95604134af35ef6fd1fe15338e4b4b2f3476fe9876c0cde7a5eee0
296157,35094,Tournament A12. League 800-900,800-900,2026-07-09T23:00:13.942000+00:00,2026-07-09T17:00:13.942000-06:00,2026-07-10T01:00:13.942000+02:00,3,COMPLETED,714,Jiri Louda,1563,Martin Sychra,3,1,714,Jiri Louda,,2026-07-09T23:15:03.313000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,147e48b19fab897f52b61609f71cc05faf66d378cacc8f47d2d9e46c2e160740
296293,35110,Tournament A17. League 400-450,400-450,2026-07-09T23:00:24.935000+00:00,2026-07-09T17:00:24.935000-06:00,2026-07-10T01:00:24.935000+02:00,3,COMPLETED,901,Ludek Madle,1813,Pavel Drazan,3,1,901,Ludek Madle,,2026-07-09T23:16:03.221000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,8270622a9c959423736bdf21f26c4f17808315e52542e10cdd53eff46a6bb301
296202,35099,Tournament A14. League 900-1000,900-1000,2026-07-09T23:30:04.371000+00:00,2026-07-09T17:30:04.371000-06:00,2026-07-10T01:30:04.371000+02:00,3,COMPLETED,684,Martin Huk,1665,Michal Hampl,3,2,684,Martin Huk,,2026-07-09T23:53:00.582000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ff5b87d7d655b7e68a54a0ab7e201bcd46956ccca254267ed8cca30a6c66684b
296158,35094,Tournament A12. League 800-900,800-900,2026-07-09T23:30:08.256000+00:00,2026-07-09T17:30:08.256000-06:00,2026-07-10T01:30:08.256000+02:00,3,COMPLETED,747,Milan Klement,787,Tomek Batog,3,2,747,Milan Klement,,2026-07-09T23:56:22.189000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4b93a22f420fd73cb1628e7cde73c04136e283d74dce86e5ebd3935051ba8e16
296294,35110,Tournament A17. League 400-450,400-450,2026-07-09T23:30:18.943000+00:00,2026-07-09T17:30:18.943000-06:00,2026-07-10T01:30:18.943000+02:00,3,COMPLETED,1557,Miroslav Vaclavik,1224,Stanislav Mazanek,0,3,1224,Stanislav Mazanek,,2026-07-09T23:41:58.817000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,b11cafd9c347688b94800b090e007e8803c1c2cc558a44a1f3d180a98cb0b013
